cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad,random_seed,requested_duration_s,screen_parameter,component,nominal_value,scale,applied_value,failure_mode,time_to_failure_s,maximum_abs_roll_deg,maximum_abs_pitch_deg,maximum_abs_angle_of_attack_deg,stall_fraction,aileron_saturation_fraction,elevator_saturation_fraction,throttle_saturation_fraction
4.0,10,2.4,1,0.25,0,2.6244066111833835,1.5209259640584594,3.099698205625125,6.596955416647494,-0.019819727033628942,0.435791852171727,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.05,0.020943951023931956,ground_impact,2.4,42.854586005679025,19.495028808016492,2.5598423972233864,0.0,0.8021978021978022,0.0,0.0
4.0,11,2.22,1,0.25,0,1.9514298164900916,1.4276984140850215,2.6517623010510514,6.151915686029277,-0.0033885391589514938,0.42881293425828065,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.05,0.020943951023931956,ground_impact,2.22,40.68978415723454,20.865583364612284,3.1872317451788374,0.0,0.7380952380952381,0.0,0.0
4.0,12,2.2,1,0.25,0,1.852323834901068,1.4410784228378237,2.5910722629765854,6.062717774305605,-0.013755964382144686,0.43365626186724876,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.05,0.020943951023931956,ground_impact,2.2,40.342116928748304,21.398773824148343,3.382003307346296,0.0,0.7228915662650602,0.0,0.0
4.0,13,2.4,1,0.25,0,2.3868599252661227,1.4731500878102834,2.8878396840352036,6.318749089487731,-0.020163320162682394,0.4366629491895473,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.05,0.020943951023931956,ground_impact,2.4,42.29435841745675,19.606201389855546,2.813707729650379,0.0,0.7692307692307693,0.0,0.0
4.0,14,2.22,1,0.25,0,1.9586556677313032,1.478263756885485,2.6880871618257456,6.16539500922312,-0.02071358710896473,0.4372720933459653,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.05,0.020943951023931956,ground_impact,2.22,40.797544458926275,21.388613560511896,3.314501976234041,0.0,0.7261904761904762,0.0,0.0
4.0,15,2.22,1,0.25,0,1.9579042852514068,1.4110524674256828,2.618879441093246,6.150132514426754,-0.009413118134674638,0.4245946448684065,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.05,0.020943951023931956,ground_impact,2.22,40.542197355656725,20.764351264374948,3.1047577389465455,0.0,0.75,0.0,0.0
4.0,0,2.48,1,0.25,0,2.533956078880157,1.5078730524825894,2.8204283440091427,6.298910120524653,-0.018211088426760648,0.4435622568456366,0.065,4.7,0.06,0.3,4.0,1.4288992721907328,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.1,0.04188790204786391,ground_impact,2.48,42.159487784103185,19.037573423326467,3.005783291498085,0.0,0.7872340425531915,0.0,0.0
4.0,1,2.6,1,0.25,0,2.9684905073831653,1.5742312051876872,3.1519699270752333,6.601781003919028,-0.014321897585005634,0.44986699708379374,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.1,0.04188790204786391,ground_impact,2.6,43.439801776366835,18.657385108904933,2.5717738130071353,0.0,0.826530612244898,0.0,0.0
4.0,2,2.58,1,0.25,0,2.7931336496121135,1.537720860520692,2.877011916390088,6.409157216204368,-0.008533416486620957,0.44569028031822927,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.1,0.04188790204786391,ground_impact,2.58,42.37030065109906,18.445083012564,2.586335743798099,0.0,0.8247422680412371,0.0,0.0
4.0,3,2.7600000000000002,1,0.25,0,3.122062491400792,1.5488532411219904,2.9675270078861087,6.487798437091429,-0.0020176245568909804,0.44772695254167233,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.1,0.04188790204786391,ground_impact,2.7600000000000002,42.91507883697831,17.46048993287707,2.3291102487579023,0.0,0.8557692307692307,0.0,0.0
4.0,4,2.44,1,0.25,0,2.47710559142356,1.5803629254771314,2.897703157692939,6.3412216422542524,-0.004584489360001644,0.455630594386128,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.1,0.04188790204786391,ground_impact,2.44,42.45700705087113,20.474857247763136,3.0966782520271825,0.0,0.782608695652174,0.0,0.0
4.0,5,2.6,1,0.25,0,2.7558257082581954,1.5430872876849346,2.8510216853191745,6.317853472085062,-0.005464989144721943,0.4522350493478308,0.0624217189570092,4.63370430103694,0.06530633920429904,0.3086503437550528,3.8808036451019428,1.390010992718187,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.1,0.04188790204786391,ground_impact,2.6,42.5287449561933,18.86772652073295,2.7335670294438446,0.0,0.8163265306122449,0.0,0.0
4.0,6,2.54,1,0.25,0,2.7412660920546377,1.5315635898964186,2.9303584778272493,6.432060607379642,-0.0020460574728215775,0.44466393819193,0.06515637336675334,4.342580092232875,0.056498397403540186,0.2971682681197388,4.097035513386014,1.428497097086861,7,60.0,airframe.max_elevator,airframe,0.4188790204786391,0.1,0.04188790204786391,ground_impact,2.54,42.57356929334709,18.68848214213758,2.7524901981208583,0.0,0.8125,0.0,0.0
